query_id,model_id,bs,seq_len,search_times,latency
1,1,32,0,0,77.22973823547363
2,0,32,0,1,68.63260269165039
3,1,16,0,0,69.0460205078125
4,1,8,0,1,36.26751899719238
5,0,4,0,1,38.38682174682617
6,1,8,0,0,38.086652755737305
7,1,4,0,0,19.05345916748047
8,1,4,0,0,34.95454788208008
9,1,8,0,0,38.8181209564209
10,1,16,0,0,44.10386085510254
11,0,4,0,0,46.483516693115234
12,0,32,0,0,28.62095832824707
13,0,16,0,0,14.162540435791016
14,0,4,0,0,16.357421875
15,0,8,0,0,12.712955474853516
16,0,8,0,0,21.980762481689453
17,1,16,0,0,20.55978775024414
18,1,16,0,0,47.72162437438965
19,0,8,0,1,63.83061408996582
20,1,32,0,1,60.01853942871094
21,1,16,0,1,73.83108139038086
22,0,8,0,1,68.09878349304199
23,0,16,0,1,75.44732093811035
24,1,8,0,1,70.87063789367676
25,0,4,0,1,84.43975448608398
26,1,16,0,0,39.54291343688965
27,0,32,0,0,22.546052932739258
28,1,16,0,0,23.39315414428711
29,0,4,0,0,24.67823028564453
30,1,16,0,0,23.248672485351562
31,0,16,0,0,21.025657653808594
32,0,16,0,0,28.296947479248047
33,0,4,0,0,16.551971435546875
34,0,8,0,0,20.805835723876953
35,0,4,0,0,14.779329299926758
36,0,8,0,0,12.765645980834961
37,0,16,0,0,22.0339298248291
38,0,4,0,0,23.470163345336914
39,0,8,0,0,34.08646583557129
40,0,4,0,0,23.003101348876953
41,0,4,0,0,21.310806274414062
42,1,4,0,0,34.29460525512695
43,1,8,0,0,51.82242393493652
44,0,4,0,0,58.881521224975586
45,0,32,0,0,56.47850036621094
46,0,32,0,0,43.9152717590332
47,0,8,0,0,58.133840560913086
48,0,8,0,0,51.321983337402344
49,0,16,0,0,35.44473648071289
50,0,32,0,0,41.356563568115234
51,0,32,0,1,43.976545333862305
52,1,32,0,0,51.63407325744629
53,1,4,0,0,49.83663558959961
54,1,16,0,0,64.20516967773438
55,0,8,0,0,54.680824279785156
56,0,32,0,0,57.524681091308594
57,1,16,0,0,45.99428176879883
58,0,32,0,0,38.27238082885742
59,1,4,0,0,34.03353691101074
60,0,16,0,0,16.8612003326416
61,0,32,0,0,25.229930877685547
62,1,32,0,0,42.53864288330078
63,0,32,0,0,40.13371467590332
64,0,4,0,1,41.51034355163574
65,1,32,0,0,41.753292083740234
66,1,4,0,0,41.671037673950195
67,0,16,0,0,13.213396072387695
68,1,32,0,0,23.27871322631836
69,0,4,0,0,33.87045860290527
70,0,32,0,0,29.325246810913086
71,1,8,0,0,25.044918060302734
72,0,4,0,0,33.77079963684082
73,0,8,0,0,27.87184715270996
74,1,8,0,0,31.64076805114746
75,0,32,0,0,42.85001754760742
76,0,32,0,0,42.28520393371582
77,0,8,0,0,54.502010345458984
78,1,8,0,0,41.79263114929199
79,1,4,0,0,61.765432357788086
80,0,16,0,0,42.334556579589844
81,1,4,0,0,61.892032623291016
82,1,32,0,0,27.317285537719727
83,1,8,0,0,25.50649642944336
84,0,16,0,0,39.29591178894043
85,0,16,0,1,46.9663143157959
86,1,16,0,1,58.78758430480957
87,0,4,0,1,67.21878051757812
88,0,8,0,1,74.49984550476074
89,1,8,0,1,81.2215805053711
90,1,8,0,1,103.23071479797363
91,0,4,0,1,108.5212230682373
92,1,16,0,1,115.78083038330078
93,1,4,0,1,127.35700607299805
94,1,16,0,1,137.65382766723633
95,0,32,0,0,-1
96,1,16,0,0,-1
97,0,32,0,0,-1
100,1,32,0,0,53.92718315124512
98,0,4,0,1,100.69894790649414
99,0,4,0,1,110.84294319152832
101,1,32,0,1,98.19245338439941
102,0,16,0,0,92.29683876037598
103,0,16,0,0,93.95337104797363
104,0,16,0,0,17.505407333374023
105,0,4,0,0,27.54664421081543
106,1,8,0,0,34.456729888916016
107,0,16,0,0,19.672155380249023
108,0,8,0,0,18.439292907714844
109,0,32,0,0,14.1448974609375
110,1,8,0,0,37.03713417053223
111,0,32,0,0,32.00817108154297
112,0,32,0,0,23.280620574951172
113,1,16,0,0,30.304908752441406
114,1,8,0,0,30.822277069091797
115,0,16,0,0,12.739181518554688
116,1,8,0,0,38.59591484069824
117,1,8,0,0,59.38720703125
118,1,32,0,1,62.45303153991699
119,0,4,0,0,49.00407791137695
120,0,4,0,1,33.362627029418945
121,1,32,0,0,34.92093086242676
122,1,8,0,0,51.73444747924805
123,1,32,0,0,32.37128257751465
124,0,4,0,0,12.427568435668945
125,1,8,0,0,19.060373306274414
126,1,32,0,0,25.905847549438477
127,1,32,0,0,29.00242805480957
128,0,4,0,0,12.80665397644043
129,0,16,0,0,15.17343521118164
130,1,32,0,0,19.627094268798828
131,1,16,0,0,30.09343147277832
132,1,32,0,0,22.543907165527344
133,0,8,0,0,24.95408058166504
134,0,16,0,0,36.148786544799805
135,0,32,0,0,44.661521911621094
136,1,4,0,0,28.55372428894043
137,0,16,0,0,45.369863510131836
138,1,32,0,0,31.99934959411621
139,1,4,0,0,49.61872100830078
140,1,4,0,0,55.284738540649414
141,0,8,0,0,36.87405586242676
142,1,16,0,1,42.89126396179199
143,0,32,0,0,44.87729072570801
144,0,32,0,0,47.86205291748047
145,1,16,0,0,31.377077102661133
146,0,32,0,0,23.76532554626465
147,1,4,0,0,23.221254348754883
148,0,32,0,0,12.765884399414062
149,1,8,0,0,33.62917900085449
150,1,4,0,0,48.9499568939209
151,0,4,0,0,59.20267105102539
152,1,4,0,0,41.26286506652832
153,0,32,0,1,52.362680435180664
154,1,8,0,0,61.55991554260254
155,1,32,0,0,28.08523178100586
156,0,32,0,0,20.85113525390625
157,0,8,0,0,14.544963836669922
158,0,32,0,0,23.86617660522461
159,1,16,0,0,31.610727310180664
160,1,4,0,0,59.067487716674805
161,0,4,0,1,70.10674476623535
162,1,4,0,1,69.04149055480957
163,0,4,0,0,64.19134140014648
164,0,8,0,0,41.18967056274414
165,0,16,0,0,47.824859619140625
166,1,8,0,0,39.047956466674805
167,0,4,0,0,34.64007377624512
168,1,16,0,1,41.71562194824219
169,0,8,0,1,47.152042388916016
170,1,16,0,0,54.93664741516113
171,1,16,0,0,68.24660301208496
172,0,4,0,0,29.46615219116211
173,0,16,0,0,24.677515029907227
174,0,8,0,0,22.417306900024414
175,0,16,0,0,25.21347999572754
176,0,8,0,0,15.709400177001953
177,1,4,0,0,40.12489318847656
178,0,32,0,0,37.58120536804199
179,0,8,0,0,39.15524482727051
180,1,32,0,0,40.700435638427734
181,0,16,0,0,37.67800331115723
182,1,32,0,0,41.88823699951172
183,1,4,0,0,62.67285346984863
184,1,32,0,0,64.24283981323242
185,1,16,0,0,75.3622055053711
186,1,4,0,0,82.93652534484863
187,0,16,0,0,31.717300415039062
188,0,8,0,0,10.70857048034668
189,1,8,0,0,21.43096923828125
190,1,8,0,0,18.709182739257812
191,1,8,0,0,26.075124740600586
192,1,4,0,0,35.752296447753906
193,1,16,0,0,40.183067321777344
194,0,32,0,0,22.70054817199707
195,1,16,0,0,24.18828010559082
196,0,16,0,0,33.05315971374512
197,0,32,0,0,13.83662223815918
198,0,8,0,0,12.575387954711914
199,1,4,0,0,22.574901580810547
200,0,4,0,0,36.92173957824707
201,0,32,0,1,50.43363571166992
202,1,16,0,1,55.530548095703125
203,1,8,0,1,82.94963836669922
204,0,16,0,1,90.60454368591309
205,1,4,0,1,98.7401008605957
206,0,8,0,1,97.14078903198242
207,0,16,0,1,69.36120986938477
208,1,8,0,1,66.85566902160645
209,0,32,0,1,67.63696670532227
210,1,16,0,1,69.58127021789551
211,0,4,0,1,77.54659652709961
212,1,32,0,1,85.05821228027344
213,0,16,0,1,88.63162994384766
214,1,32,0,1,80.9633731842041
215,0,16,0,1,74.84221458435059
216,1,4,0,1,73.68326187133789
217,1,32,0,1,74.60880279541016
218,0,8,0,0,68.49455833435059
219,0,32,0,0,34.34610366821289
220,0,4,0,0,34.87229347229004
221,0,32,0,0,10.998964309692383
222,0,4,0,0,15.310049057006836
223,0,16,0,0,16.622543334960938
224,0,16,0,0,18.872976303100586
225,0,32,0,0,39.27278518676758
226,1,16,0,0,45.256614685058594
227,1,32,0,1,57.54685401916504
228,0,8,0,1,50.867557525634766
229,1,8,0,0,46.843528747558594
230,1,32,0,0,65.95373153686523
231,1,32,0,1,78.87125015258789
232,0,32,0,0,49.71623420715332
233,0,4,0,0,35.85982322692871
234,1,4,0,0,42.0384407043457
