query_id,model_id,bs,seq_len,search_times,latency
1,6,32,8,0,54.802656173706055
2,6,32,64,0,42.95468330383301
3,6,16,16,0,19.798994064331055
4,5,4,0,0,9.616851806640625
5,6,8,32,0,15.933036804199219
6,5,16,0,0,15.858650207519531
7,6,16,64,0,16.25537872314453
8,6,8,64,0,13.89622688293457
9,6,16,8,0,14.080524444580078
10,5,32,0,0,26.07440948486328
11,5,16,0,0,37.97554969787598
12,5,4,0,0,23.554325103759766
13,5,8,0,0,9.1094970703125
14,5,8,0,0,8.419513702392578
15,6,16,64,0,18.989086151123047
16,5,16,0,0,31.265735626220703
17,5,8,0,0,31.81004524230957
18,6,32,32,0,31.09598159790039
19,5,8,0,0,26.849031448364258
20,5,16,0,1,34.94739532470703
21,6,8,16,1,51.42092704772949
22,5,32,0,0,52.846670150756836
23,6,8,16,0,26.90410614013672
24,6,32,64,0,27.019500732421875
25,6,4,64,0,24.599313735961914
26,6,8,8,0,35.82167625427246
27,6,8,32,0,14.31727409362793
28,5,4,0,0,19.14811134338379
29,5,8,0,0,17.168760299682617
30,5,4,0,0,4.542350769042969
31,5,8,0,0,6.959438323974609
32,5,16,0,0,15.366554260253906
33,5,4,0,0,9.561300277709961
34,5,8,0,0,14.661550521850586
35,5,4,0,0,4.511117935180664
36,5,4,0,0,4.711151123046875
37,6,4,32,0,16.414642333984375
38,6,4,64,0,35.15982627868652
39,5,32,0,0,27.15587615966797
40,5,32,0,0,28.606414794921875
41,5,8,0,0,28.371810913085938
42,5,8,0,0,11.342048645019531
43,5,16,0,0,11.298894882202148
44,5,32,0,0,22.65644073486328
45,5,32,0,0,26.7946720123291
46,6,32,32,0,30.35140037536621
47,5,4,0,0,13.770341873168945
48,6,16,8,0,15.95616340637207
49,6,32,32,0,15.01607894897461
50,6,8,32,0,26.158571243286133
51,6,4,8,0,17.539024353027344
52,5,8,0,0,7.468223571777344
53,5,32,0,0,16.8001651763916
54,6,32,8,0,28.9456844329834
55,6,32,8,0,16.51930809020996
56,5,16,0,0,9.850025177001953
57,5,32,0,0,17.42839813232422
58,5,32,0,0,22.40133285522461
59,6,32,8,0,11.95216178894043
60,6,4,16,0,17.606496810913086
61,5,32,0,0,29.279470443725586
62,6,4,8,1,32.363176345825195
63,5,8,0,1,42.29569435119629
64,6,8,8,0,43.189287185668945
65,6,32,8,0,48.03037643432617
66,5,32,0,0,26.660919189453125
67,5,8,0,0,24.921894073486328
68,6,8,32,0,15.866518020629883
69,5,8,0,0,22.944927215576172
