model_id,bs,seq_len,latency
6.0,8.0,8.0,32.17816352844238
6.0,8.0,64.0,27.454137802124023
6.0,4.0,16.0,21.01278305053711
2.0,1.0,0.0,49.38364028930664
6.0,16.0,16.0,60.808658599853516
6.0,1.0,32.0,29.03461456298828
6.0,4.0,64.0,48.14767837524414
6.0,2.0,64.0,48.220157623291016
6.0,4.0,8.0,45.79734802246094
2.0,8.0,0.0,50.185203552246094
2.0,4.0,0.0,86.3950252532959
2,1,0,-1
2.0,2.0,0.0,83.62460136413574
2.0,2.0,0.0,74.01800155639648
6.0,4.0,64.0,62.04509735107422
2,4,0,-1
2.0,16.0,0.0,91.41135215759277
6.0,16.0,64.0,31.854629516601562
2,16,0,-1
6.0,4.0,16.0,39.15810585021973
2.0,1.0,0.0,66.5132999420166
6.0,1.0,16.0,53.88784408569336
2.0,1.0,0.0,87.56470680236816
6.0,16.0,32.0,57.67083168029785
2.0,16.0,0.0,61.202287673950195
6.0,8.0,64.0,44.814348220825195
6.0,16.0,8.0,44.08740997314453
2.0,4.0,0.0,67.32988357543945
2,4,0,-1
6,4,16,-1
2.0,1.0,0.0,83.92834663391113
2,2,0,-1
2.0,16.0,0.0,79.9398422241211
2.0,2.0,0.0,86.75932884216309
2,4,0,-1
2,1,0,-1
2,2,0,-1
2.0,1.0,0.0,51.691293716430664
2.0,16.0,0.0,73.34637641906738
2.0,1.0,0.0,100.40879249572754
6.0,1.0,64.0,83.4207534790039
2,4,0,-1
2,8,0,-1
2.0,8.0,0.0,94.95425224304199
6.0,8.0,32.0,27.64272689819336
2,2,0,-1
2,2,0,-1
2.0,4.0,0.0,98.27542304992676
6.0,4.0,8.0,56.37621879577637
2,8,0,-1
6.0,8.0,32.0,44.36469078063965
2,8,0,-1
6.0,16.0,16.0,56.714773178100586
2,1,0,-1
6.0,8.0,8.0,49.84450340270996
2.0,4.0,0.0,82.9315185546875
6.0,16.0,64.0,77.32272148132324
2,8,0,-1
2.0,16.0,0.0,92.91529655456543
6.0,1.0,16.0,100.26884078979492
2.0,4.0,0.0,63.25364112854004
6,2,64,-1
2.0,2.0,0.0,90.6529426574707
6,16,8,-1
2.0,8.0,0.0,90.35801887512207
6,8,16,-1
2,16,0,-1
6,1,8,-1
2,4,0,-1
2.0,8.0,0.0,70.49059867858887
6.0,2.0,32.0,47.25003242492676
2,8,0,-1
6.0,4.0,8.0,59.23962593078613
2,2,0,-1
6.0,8.0,64.0,57.958364486694336
2,2,0,-1
6.0,2.0,16.0,48.789024353027344
6.0,1.0,16.0,22.219419479370117
2.0,4.0,0.0,47.50800132751465
6.0,4.0,8.0,61.64240837097168
2.0,2.0,0.0,79.02407646179199
2.0,2.0,0.0,73.37069511413574
6,16,16,-1
2,8,0,-1
6,2,8,-1
2.0,1.0,0.0,89.86306190490723
6,16,8,-1
2,1,0,-1
6,4,32,-1
2.0,4.0,0.0,46.091556549072266
6,16,64,-1
2.0,1.0,0.0,75.6826400756836
6,4,8,-1
2.0,1.0,0.0,76.40194892883301
6,8,64,-1
2.0,4.0,0.0,95.15380859375
6,8,32,-1
2,16,0,-1
6,16,16,-1
2.0,4.0,0.0,72.66879081726074
6,2,32,-1
2,16,0,-1
6,2,8,-1
2.0,1.0,0.0,44.4338321685791
6,2,8,-1
2.0,1.0,0.0,70.6019401550293
6,8,64,-1
2,8,0,-1
6,4,64,-1
2.0,16.0,0.0,53.157806396484375
6,2,16,-1
2.0,2.0,0.0,69.89121437072754
6,2,32,-1
6,8,8,-1
6,8,32,-1
6,16,8,-1
6.0,16.0,64.0,58.248281478881836
6.0,8.0,16.0,58.33315849304199
2.0,1.0,0.0,61.255455017089844
2.0,16.0,0.0,74.0809440612793
6.0,8.0,32.0,81.35390281677246
2.0,2.0,0.0,83.8322639465332
6,8,64,-1
6.0,16.0,8.0,32.120704650878906
2,4,0,-1
2,8,0,-1
2.0,4.0,0.0,72.42178916931152
6.0,8.0,64.0,66.30086898803711
2.0,16.0,0.0,102.4625301361084
2,1,0,-1
6,8,16,-1
2,8,0,-1
6,8,8,-1
