colocation,FCFS_tail,FCFS_throughput,FCFS_violation,SJF_tail,SJF_throughput,SJF_violation,EDF_tail,EDF_throughput,EDF_violation,Abacus_tail,Abacus_throughput,Abacus_violation
Res101+Res152+VGG19+Bert,1.74450550020658,924,0.251,1.74450550020658,924,0.251,1.7566796100323014,920,0.255,1.74450550020658,924,0.251
