model_id,bs,seq_len,latency
2.0,8.0,0.0,49.53408241271973
1.0,16.0,0.0,54.0311336517334
2.0,4.0,0.0,86.4114761352539
1,1,0,-1
2,2,0,-1
2,16,0,-1
1.0,1.0,0.0,30.575275421142578
2.0,1.0,0.0,64.77522850036621
2.0,16.0,0.0,86.91048622131348
1.0,8.0,0.0,99.90286827087402
2.0,4.0,0.0,69.62919235229492
1.0,16.0,0.0,52.98948287963867
1.0,8.0,0.0,44.438838958740234
1.0,4.0,0.0,68.29094886779785
1.0,1.0,0.0,87.93425559997559
1,2,0,-1
1.0,2.0,0.0,44.91090774536133
2.0,4.0,0.0,51.70488357543945
2.0,16.0,0.0,94.482421875
1.0,16.0,0.0,60.190677642822266
2,16,0,-1
2,16,0,-1
2.0,16.0,0.0,37.52946853637695
2.0,2.0,0.0,70.34444808959961
1.0,4.0,0.0,103.14321517944336
1,1,0,-1
2,2,0,-1
2,2,0,-1
2.0,16.0,0.0,67.33202934265137
2.0,2.0,0.0,79.55241203308105
1.0,16.0,0.0,94.67911720275879
2.0,8.0,0.0,93.66011619567871
1.0,1.0,0.0,86.76886558532715
1,4,0,-1
2,4,0,-1
1.0,4.0,0.0,90.06190299987793
2,4,0,-1
1,1,0,-1
1.0,2.0,0.0,87.8145694732666
1.0,16.0,0.0,80.10697364807129
1.0,2.0,0.0,72.65210151672363
1,4,0,-1
1,1,0,-1
1,2,0,-1
1.0,1.0,0.0,36.1173152923584
1.0,16.0,0.0,48.16746711730957
1.0,1.0,0.0,66.71738624572754
1.0,4.0,0.0,60.0743293762207
2.0,1.0,0.0,103.55210304260254
1.0,2.0,0.0,83.09221267700195
2,1,0,-1
1.0,2.0,0.0,85.67333221435547
2,4,0,-1
1.0,4.0,0.0,88.88697624206543
2,16,0,-1
1,8,0,-1
2,8,0,-1
2.0,1.0,0.0,88.26422691345215
1,8,0,-1
1.0,2.0,0.0,91.59564971923828
2,4,0,-1
2.0,4.0,0.0,89.10655975341797
1,8,0,-1
2.0,1.0,0.0,89.9512767791748
1,8,0,-1
1.0,4.0,0.0,85.85357666015625
2.0,16.0,0.0,106.62508010864258
1,8,0,-1
2,16,0,-1
1.0,4.0,0.0,83.07433128356934
2,1,0,-1
2.0,8.0,0.0,56.12468719482422
1,8,0,-1
1,8,0,-1
1.0,8.0,0.0,86.34305000305176
1.0,1.0,0.0,82.94153213500977
1,8,0,-1
2.0,2.0,0.0,54.05402183532715
1.0,1.0,0.0,77.31032371520996
1.0,16.0,0.0,74.95474815368652
1,4,0,-1
1.0,8.0,0.0,52.91104316711426
1.0,8.0,0.0,74.33533668518066
2.0,2.0,0.0,74.11670684814453
1,2,0,-1
2,1,0,-1
1.0,4.0,0.0,60.088157653808594
2.0,16.0,0.0,96.3134765625
1.0,16.0,0.0,70.42407989501953
2.0,8.0,0.0,79.01763916015625
2.0,16.0,0.0,97.12886810302734
1.0,16.0,0.0,117.60139465332031
1,16,0,-1
2,2,0,-1
1,2,0,-1
2,4,0,-1
2.0,16.0,0.0,53.03812026977539
1,4,0,-1
1.0,8.0,0.0,79.2074203491211
1,4,0,-1
1.0,1.0,0.0,50.42767524719238
2.0,4.0,0.0,49.47161674499512
2.0,1.0,0.0,79.92339134216309
1.0,8.0,0.0,79.85305786132812
1,16,0,-1
2,4,0,-1
2,4,0,-1
2.0,1.0,0.0,71.75374031066895
1.0,2.0,0.0,69.74339485168457
1.0,1.0,0.0,63.57002258300781
2.0,8.0,0.0,95.42465209960938
1,16,0,-1
1,4,0,-1
1,4,0,-1
1.0,4.0,0.0,28.701066970825195
1.0,1.0,0.0,43.97177696228027
2.0,2.0,0.0,88.46521377563477
2.0,2.0,0.0,70.71280479431152
1,4,0,-1
1,2,0,-1
1,8,0,-1
1,8,0,-1
1.0,8.0,0.0,32.01794624328613
2.0,4.0,0.0,62.93034553527832
2.0,2.0,0.0,98.01530838012695
1.0,4.0,0.0,36.199331283569336
2.0,2.0,0.0,79.39267158508301
1.0,16.0,0.0,72.47209548950195
2,2,0,-1
1.0,2.0,0.0,72.68476486206055
2,8,0,-1
1,8,0,-1
2,2,0,-1
2.0,16.0,0.0,66.84541702270508
2.0,16.0,0.0,42.39010810852051
1.0,16.0,0.0,29.02984619140625
1.0,2.0,0.0,42.49835014343262
2.0,16.0,0.0,49.48019981384277
2.0,8.0,0.0,70.10245323181152
2.0,2.0,0.0,74.96047019958496
1.0,1.0,0.0,90.71922302246094
1,16,0,-1
2,8,0,-1
2.0,4.0,0.0,97.94902801513672
2.0,8.0,0.0,76.9648551940918
1.0,2.0,0.0,94.85721588134766
2.0,16.0,0.0,62.0882511138916
1,4,0,-1
2.0,16.0,0.0,72.16596603393555
1,8,0,-1
1,2,0,-1
2,1,0,-1
1.0,2.0,0.0,90.09909629821777
2.0,8.0,0.0,94.21062469482422
2.0,4.0,0.0,93.68467330932617
1,16,0,-1
2.0,2.0,0.0,54.032087326049805
1,1,0,-1
2.0,1.0,0.0,71.94375991821289
1,16,0,-1
2.0,2.0,0.0,86.73882484436035
1,16,0,-1
1,8,0,-1
2,1,0,-1
2.0,1.0,0.0,63.38667869567871
1,1,0,-1
1.0,16.0,0.0,86.34424209594727
2.0,1.0,0.0,126.15060806274414
1,16,0,-1
2,1,0,-1
2.0,8.0,0.0,85.13450622558594
1.0,1.0,0.0,117.8281307220459
1,4,0,-1
2,8,0,-1
1,1,0,-1
2,1,0,-1
2.0,1.0,0.0,100.28958320617676
1.0,1.0,0.0,118.72720718383789
2.0,16.0,0.0,86.37356758117676
1,2,0,-1
2.0,4.0,0.0,62.11972236633301
1,4,0,-1
2.0,2.0,0.0,99.53069686889648
1,2,0,-1
1.0,4.0,0.0,65.24181365966797
2,4,0,-1
1.0,2.0,0.0,78.02653312683105
2,16,0,-1
1,4,0,-1
2,1,0,-1
1.0,2.0,0.0,66.81680679321289
2.0,1.0,0.0,101.99928283691406
2.0,8.0,0.0,85.63566207885742
1,8,0,-1
1,2,0,-1
2,8,0,-1
2.0,16.0,0.0,94.46525573730469
1,4,0,-1
1,1,0,-1
2,4,0,-1
2.0,4.0,0.0,38.071393966674805
2.0,2.0,0.0,73.40478897094727
1.0,16.0,0.0,99.66063499450684
1,8,0,-1
2,8,0,-1
2.0,8.0,0.0,99.53069686889648
2,2,0,-1
2.0,1.0,0.0,80.81769943237305
1.0,8.0,0.0,67.88039207458496
2,4,0,-1
2.0,4.0,0.0,78.02963256835938
1.0,4.0,0.0,104.1572093963623
2.0,1.0,0.0,81.39991760253906
1,8,0,-1
1,2,0,-1
2,4,0,-1
2.0,2.0,0.0,97.36299514770508
1,1,0,-1
1,16,0,-1
2,1,0,-1
2.0,16.0,0.0,62.279701232910156
1,4,0,-1
2.0,4.0,0.0,70.52230834960938
1,2,0,-1
2.0,16.0,0.0,78.89795303344727
1,4,0,-1
1,8,0,-1
2,8,0,-1
2.0,8.0,0.0,72.60394096374512
1,1,0,-1
2.0,1.0,0.0,88.67287635803223
1,4,0,-1
1,16,0,-1
2,8,0,-1
1,2,0,-1
1.0,8.0,0.0,56.7021369934082
1.0,1.0,0.0,86.66062355041504
1.0,8.0,0.0,81.33673667907715
1.0,1.0,0.0,93.15824508666992
1,4,0,-1
1.0,16.0,0.0,27.486324310302734
2.0,8.0,0.0,66.89119338989258
1.0,8.0,0.0,61.23971939086914
2,8,0,-1
1.0,2.0,0.0,87.71681785583496
