model_id,bs,seq_len,latency
6.0,8.0,8.0,31.452417373657227
6.0,8.0,64.0,22.205829620361328
6.0,4.0,16.0,20.668506622314453
4.0,1.0,0.0,9.674072265625
6.0,16.0,16.0,27.699708938598633
6.0,1.0,32.0,23.36883544921875
6.0,4.0,64.0,47.28126525878906
6.0,2.0,64.0,52.515506744384766
6.0,4.0,8.0,52.678823471069336
4.0,8.0,0.0,22.829532623291016
4.0,4.0,0.0,27.240991592407227
4.0,1.0,0.0,12.531280517578125
4.0,2.0,0.0,3.917694091796875
4.0,2.0,0.0,5.440473556518555
6.0,4.0,64.0,25.060653686523438
4.0,4.0,0.0,29.660463333129883
4.0,16.0,0.0,38.56706619262695
4.0,16.0,0.0,37.867069244384766
6.0,16.0,64.0,24.49631690979004
6.0,4.0,16.0,34.365177154541016
4.0,1.0,0.0,22.09639549255371
6.0,1.0,16.0,19.739866256713867
4.0,1.0,0.0,12.625455856323242
6.0,16.0,32.0,26.459455490112305
4.0,16.0,0.0,15.755891799926758
6.0,8.0,64.0,19.450664520263672
6.0,16.0,8.0,25.77805519104004
6.0,4.0,16.0,47.44124412536621
4.0,4.0,0.0,37.05096244812012
4.0,4.0,0.0,44.54374313354492
4.0,1.0,0.0,24.140357971191406
4.0,2.0,0.0,19.944190979003906
4.0,16.0,0.0,15.580177307128906
4.0,2.0,0.0,4.047155380249023
4.0,4.0,0.0,8.820056915283203
4.0,1.0,0.0,5.136013031005859
4.0,2.0,0.0,8.0108642578125
4.0,1.0,0.0,5.507469177246094
4.0,16.0,0.0,15.566349029541016
4.0,1.0,0.0,4.044532775878906
4.0,4.0,0.0,5.395650863647461
6.0,1.0,64.0,28.179168701171875
4.0,8.0,0.0,25.16794204711914
4.0,8.0,0.0,15.60664176940918
4.0,2.0,0.0,13.260602951049805
4.0,2.0,0.0,3.8967132568359375
4.0,4.0,0.0,5.481958389282227
4.0,8.0,0.0,8.70823860168457
4.0,8.0,0.0,11.161088943481445
6.0,8.0,32.0,28.796911239624023
4.0,1.0,0.0,13.02337646484375
6.0,4.0,8.0,24.26290512084961
6.0,8.0,32.0,17.539501190185547
6.0,16.0,16.0,36.65757179260254
6.0,8.0,8.0,35.8278751373291
4.0,4.0,0.0,32.84764289855957
4.0,8.0,0.0,23.66161346435547
6.0,16.0,64.0,39.17670249938965
4.0,16.0,0.0,29.87813949584961
6.0,1.0,16.0,40.20357131958008
6.0,2.0,64.0,28.627634048461914
6.0,16.0,8.0,51.255226135253906
4.0,4.0,0.0,9.334325790405273
6.0,8.0,16.0,19.124746322631836
4.0,2.0,0.0,24.026870727539062
4.0,8.0,0.0,8.889198303222656
6.0,1.0,8.0,20.675182342529297
4.0,16.0,0.0,36.10038757324219
4.0,4.0,0.0,37.40715980529785
4.0,8.0,0.0,8.713006973266602
4.0,8.0,0.0,15.101909637451172
4.0,2.0,0.0,18.54729652404785
6.0,2.0,32.0,24.455785751342773
4.0,2.0,0.0,26.090145111083984
6.0,4.0,8.0,50.276756286621094
6.0,8.0,64.0,55.43160438537598
6.0,2.0,16.0,52.048683166503906
6.0,1.0,16.0,27.95886993408203
4.0,4.0,0.0,15.768051147460938
6.0,4.0,8.0,27.121543884277344
4.0,2.0,0.0,8.455753326416016
6.0,16.0,16.0,25.42567253112793
6.0,2.0,8.0,31.004905700683594
6.0,16.0,8.0,44.0373420715332
4.0,2.0,0.0,23.32758903503418
6.0,4.0,32.0,74.60498809814453
4.0,8.0,0.0,52.6728630065918
4.0,1.0,0.0,39.84975814819336
6,16,64,-1
4.0,1.0,0.0,42.43874549865723
6,4,8,-1
6,8,64,-1
6.0,8.0,32.0,34.250497817993164
6.0,16.0,16.0,52.83498764038086
6.0,2.0,32.0,33.718109130859375
4.0,4.0,0.0,37.76097297668457
4.0,1.0,0.0,31.752347946166992
6.0,2.0,8.0,49.36408996582031
6.0,2.0,8.0,44.478416442871094
4.0,1.0,0.0,40.18807411193848
4.0,4.0,0.0,26.471376419067383
6.0,8.0,64.0,32.639265060424805
4.0,16.0,0.0,51.39350891113281
6.0,4.0,64.0,66.59841537475586
6.0,2.0,16.0,67.39473342895508
4.0,4.0,0.0,52.92677879333496
