model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
vgg19,13,17,1,0,vgg19,16,20,1,0,1886.5,2007.357142857143,358.6912506115895
vgg19,2,18,1,0,vgg19,6,17,1,0,4463.0,4516.551020408163,364.793990575754
vgg19,7,12,1,0,vgg19,17,21,1,0,1767.5,1908.6632653061224,389.37089353493656
vgg19,3,7,1,0,vgg19,11,21,1,0,3032.0,3026.3367346938776,54.78100070569511
vgg19,5,18,1,0,vgg19,0,4,1,0,2738.0,2803.561224489796,321.0186931529107
vgg19,14,19,1,0,vgg19,15,19,1,0,1756.0,2048.4285714285716,549.2348666786461
vgg19,6,15,1,0,vgg19,5,20,1,0,5386.0,5611.618556701031,663.4557054225329
vgg19,4,12,1,0,vgg19,4,10,1,0,3045.5,3114.8673469387754,316.215524466098
vgg19,0,19,1,0,vgg19,3,14,1,0,4447.5,4502.010204081633,323.81521862667927
vgg19,14,18,1,0,vgg19,11,20,1,0,3043.5,3050.418367346939,58.60085035765749
vgg19,6,17,1,0,vgg19,2,18,1,0,4869.5,4908.142857142857,189.56599195563123
vgg19,1,6,1,0,vgg19,3,13,1,0,3286.0,3372.204081632653,228.5384779456353
vgg19,7,19,1,0,vgg19,15,20,1,0,2791.5,2981.877551020408,478.1431402386401
vgg19,12,19,1,0,vgg19,3,13,1,0,3504.5,3577.673469387755,526.5243327421782
vgg19,17,21,1,0,vgg19,0,18,1,0,4869.5,5136.224489795918,777.1830941607193
vgg19,9,19,1,0,vgg19,16,21,1,0,2361.5,2634.8571428571427,513.6178997453025
vgg19,13,17,1,0,vgg19,11,15,1,0,1726.5,1743.6632653061224,107.37108491140462
vgg19,13,17,1,0,vgg19,3,12,1,0,2892.0,2965.8367346938776,205.2096336739654
vgg19,14,19,1,0,vgg19,4,19,1,0,4731.5,4880.357142857143,457.9569592555749
vgg19,8,21,1,0,vgg19,0,8,1,0,2801.5,2873.561224489796,205.14997333093734
vgg19,12,21,1,0,vgg19,17,21,1,0,2172.0,2332.0408163265306,372.3090640185302
vgg19,9,21,1,0,vgg19,4,20,1,0,5465.5,5540.806122448979,305.63886446706954
vgg19,4,19,1,0,vgg19,9,16,1,0,3201.0,3302.234693877551,411.7188162985681
vgg19,5,21,1,0,vgg19,5,10,1,0,3271.5,3299.918367346939,220.404066477421
vgg19,1,17,1,0,vgg19,12,19,1,0,3265.5,3462.408163265306,439.48406292607945
vgg19,14,18,1,0,vgg19,7,12,1,0,2549.5,2538.8469387755104,112.58695977348827
vgg19,9,14,1,0,vgg19,1,17,1,0,4744.0,4881.5204081632655,578.5974285091357
vgg19,1,20,1,0,vgg19,13,18,1,0,3894.0,3982.061224489796,434.29087911229874
vgg19,6,10,1,0,vgg19,5,16,1,0,3921.0,3965.561224489796,265.8196053305558
vgg19,1,21,1,0,vgg19,13,18,1,0,3951.5,4019.8979591836733,349.4452305862945
vgg19,4,20,1,0,vgg19,0,13,1,0,4168.5,4335.275510204082,656.162728395132
vgg19,1,11,1,0,vgg19,10,14,1,0,2023.0,2047.7857142857142,166.6972233893363
vgg19,12,18,1,0,vgg19,1,18,1,0,5052.5,5117.438775510204,363.12726352735893
vgg19,13,17,1,0,vgg19,0,8,1,0,2056.5,2092.8061224489797,198.95516150390827
vgg19,14,18,1,0,vgg19,12,18,1,0,2204.5,2222.122448979592,79.64862443001972
vgg19,10,16,1,0,vgg19,2,16,1,0,4268.0,4408.102040816327,554.506205956989
vgg19,17,21,1,0,vgg19,16,20,1,0,1871.5,2031.5,438.05584514920895
vgg19,16,20,1,0,vgg19,7,17,1,0,3604.5,3645.4591836734694,174.98671485242477
vgg19,9,15,1,0,vgg19,5,17,1,0,4108.0,4149.6122448979595,378.990189756536
vgg19,5,12,1,0,vgg19,5,16,1,0,3935.0,3993.795918367347,336.8974881686723
vgg19,2,17,1,0,vgg19,3,14,1,0,4086.0,4169.785714285715,454.83235866613086
vgg19,16,21,1,0,vgg19,8,19,1,0,3747.5,3756.4897959183672,98.45772374610576
vgg19,0,16,1,0,vgg19,16,21,1,0,3206.5,3378.3571428571427,557.0041081810908
vgg19,7,16,1,0,vgg19,15,21,1,0,2457.0,2670.1632653061224,551.1073026722886
vgg19,10,19,1,0,vgg19,4,20,1,0,5419.5,5445.530612244898,151.7366948799615
vgg19,3,12,1,0,vgg19,5,19,1,0,4885.5,4956.724489795918,390.4056441078565
vgg19,4,14,1,0,vgg19,2,9,1,0,2662.5,2737.1938775510203,314.42950146429814
vgg19,7,16,1,0,vgg19,11,21,1,0,3210.5,3419.438775510204,450.74394437908865
vgg19,9,20,1,0,vgg19,15,20,1,0,2560.0,2754.6020408163267,403.51210031159644
vgg19,16,20,1,0,vgg19,2,10,1,0,2806.5,2921.581632653061,401.8997215640399
vgg19,2,21,1,0,vgg19,6,21,1,0,5644.5,5845.193877551021,523.8482148556141
vgg19,2,16,1,0,vgg19,3,19,1,0,5438.5,5511.040816326531,470.6067711241574
vgg19,9,13,1,0,vgg19,10,19,1,0,2766.0,2846.081632653061,500.0476645335899
vgg19,16,20,1,0,vgg19,14,20,1,0,2271.5,2499.112244897959,494.6214772615821
vgg19,6,17,1,0,vgg19,17,21,1,0,2502.5,2616.8469387755104,302.03079151179463
