model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet152,48,52,1,0,inception_v3,3,8,1,0,7105.0,7188.908163265306,317.96929279075187
resnet152,44,49,1,0,inception_v3,10,14,1,0,4982.0,5489.226804123711,1407.4527221383796
resnet152,35,51,1,0,inception_v3,0,5,1,0,8930.5,9130.540816326531,698.8654678917671
resnet152,28,48,1,0,inception_v3,10,14,1,0,10112.5,10357.102040816326,787.4606500022445
resnet152,5,49,1,0,inception_v3,3,13,1,0,22551.0,23242.673469387755,1460.8082874085267
resnet152,19,38,1,0,inception_v3,1,7,1,0,9684.0,10272.051020408164,1404.8818627974829
resnet152,38,51,1,0,inception_v3,6,10,1,0,7862.0,9483.0,2635.3416887239746
resnet152,34,42,1,0,inception_v3,10,14,1,0,4902.0,5245.571428571428,1036.0191570996894
resnet152,39,47,1,0,inception_v3,5,9,1,0,6825.5,7919.326530612245,2127.7370069932936
resnet152,0,51,1,0,inception_v3,7,12,1,0,26193.0,26356.724489795917,663.7410790455076
resnet152,11,34,1,0,inception_v3,2,10,1,0,11970.5,12612.142857142857,1576.9816299578413
resnet152,41,45,1,0,inception_v3,9,13,1,0,6601.5,6662.867346938776,310.8891671317932
resnet152,4,12,1,0,inception_v3,0,13,1,0,17147.5,17372.081632653062,810.5823262456593
resnet152,47,52,1,0,inception_v3,8,14,1,0,8680.0,8760.061224489797,407.0172692602264
resnet152,17,40,1,0,inception_v3,1,7,1,0,11716.0,11832.051020408164,662.812180932756
resnet152,20,28,1,0,inception_v3,10,14,1,0,4959.5,5223.469387755102,876.7522420620603
resnet152,8,45,1,0,inception_v3,2,12,1,0,18938.5,19376.408163265307,1367.5262026869548
resnet152,1,13,1,0,inception_v3,6,13,1,0,12083.0,12332.408163265307,811.9330403267115
resnet152,43,48,1,0,inception_v3,10,14,1,0,4945.5,5055.102040816327,454.3225387095697
resnet152,13,26,1,0,inception_v3,8,12,1,0,6961.5,7799.234693877551,1635.384082709627
resnet152,30,51,1,0,inception_v3,1,8,1,0,11330.0,12001.132653061224,1620.443398867661
resnet152,30,42,1,0,inception_v3,9,14,1,0,6795.0,7182.826530612245,1106.1260217673303
resnet152,46,52,1,0,inception_v3,9,14,1,0,6773.5,6942.051020408163,666.1567562725236
resnet152,46,52,1,0,inception_v3,10,14,1,0,4959.5,5028.285714285715,364.5947148855137
resnet152,37,52,1,0,inception_v3,2,14,1,0,16479.5,16806.520408163266,1106.7830312012086
resnet152,18,32,1,0,inception_v3,1,7,1,0,7333.0,7836.693877551021,1303.6522433514117
resnet152,32,46,1,0,inception_v3,6,12,1,0,10596.0,10844.448979591836,1006.240934779285
resnet152,12,26,1,0,inception_v3,5,11,1,0,9716.0,9902.316326530612,705.9497380058918
resnet152,47,51,1,0,inception_v3,7,14,1,0,10635.0,10694.061224489797,294.21465218048587
resnet152,4,30,1,0,inception_v3,9,14,1,0,13752.0,14001.040816326531,825.2547648486835
resnet152,47,52,1,0,inception_v3,9,14,1,0,6770.0,6828.448979591837,308.46972935367614
resnet152,12,37,1,0,inception_v3,4,8,1,0,12881.0,13006.918367346938,452.133912650625
resnet152,31,50,1,0,inception_v3,1,6,1,0,10344.5,10435.132653061224,287.9733419406586
resnet152,0,17,1,0,inception_v3,7,12,1,0,9207.5,9799.714285714286,1702.5826840181264
resnet152,14,19,1,0,inception_v3,8,13,1,0,8516.0,8730.58762886598,1110.8860562407144
resnet152,10,32,1,0,inception_v3,6,10,1,0,11495.0,11814.357142857143,1017.0927580960491
resnet152,37,46,1,0,inception_v3,6,14,1,0,12318.5,12338.84693877551,294.38342178397403
resnet152,32,39,1,0,inception_v3,5,11,1,0,9670.5,9737.040816326531,425.84492047365217
resnet152,43,48,1,0,inception_v3,10,14,1,0,4956.5,5005.775510204082,229.92756315459243
resnet152,33,46,1,0,inception_v3,7,14,1,0,10625.0,10799.581632653062,807.2797345819615
resnet152,36,52,1,0,inception_v3,10,14,1,0,8648.5,8699.591836734693,279.70497710815835
resnet152,42,50,1,0,inception_v3,3,11,1,0,11953.5,11999.816326530612,268.2551080571449
resnet152,19,37,1,0,inception_v3,7,12,1,0,9240.0,9676.224489795919,1526.6991238978471
resnet152,39,43,1,0,inception_v3,5,12,1,0,11320.0,11329.5,71.84510691588608
resnet152,23,51,1,0,inception_v3,7,12,1,0,14816.5,14971.357142857143,691.1381215511299
resnet152,26,34,1,0,inception_v3,6,12,1,0,10487.5,10613.908163265307,566.2544694914782
resnet152,21,27,1,0,inception_v3,2,11,1,0,13009.0,13179.081632653062,724.6426800460164
